Title,Model,Code Type,LOC,Errors,options remain unchanged,trailing-whitespace,undefined-variable,redefined-builtin,wildcard-import,return-outside-function,bad-continuation,used-before-assignment,too-many-locals,missing-docstring,too-few-public-methods,invalid-name,pointless-statement,blacklisted-name,trailing-comma-tuple,parse-error,unused-import,bare-except,anomalous-backslash-in-string,unused-argument,trailing-newlines,no-self-use,import-error,redefined-outer-name,relative-beyond-top-level,line-too-long,syntax-error,too-many-arguments,bad-whitespace,Other Errors 
QR Code Generation API,Default (GPT-3.5),python,3,"{'missing-docstring': 1, 'undefined-variable': 1}",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lstrip Behavior Explanation,Default (GPT-3.5),python,4,"{'missing-docstring': 1, 'invalid-name': 1}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create a script to create a new post,Default (GPT-3.5),python,36,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New chat,GPT-4,python,4,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New chat,GPT-4,python,3,"{'missing-docstring': 2, 'invalid-name': 2, 'undefined-variable': 1}",0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flexible Optimizer Setup,GPT-4,python,6,"{'missing-docstring': 1, 'invalid-name': 1, 'undefined-variable': 2}",0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
String to Nepali,Default (GPT-3.5),python,11,"{'missing-docstring': 2, 'import-error': 1, 'redefined-outer-name': 1}",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,10,"{'missing-docstring': 1, 'import-error': 2}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,21,"{'trailing-whitespace': 1, 'missing-docstring': 2, 'import-error': 2}",0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,5,"{'missing-docstring': 2, 'import-error': 1}",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,11,"{'missing-docstring': 1, 'import-error': 3}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,22,"{'trailing-whitespace': 1, 'missing-docstring': 2, 'import-error': 3}",0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,11,"{'missing-docstring': 1, 'import-error': 3}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,7,"{'missing-docstring': 1, 'import-error': 2}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,8,"{'missing-docstring': 2, 'import-error': 1}",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,16,"{'missing-docstring': 1, 'import-error': 3}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,28,"{'trailing-whitespace': 2, 'missing-docstring': 1, 'import-error': 4}",0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,5,"{'missing-docstring': 2, 'import-error': 1}",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,28,"{'trailing-whitespace': 2, 'missing-docstring': 1, 'import-error': 4}",0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,11,"{'missing-docstring': 1, 'import-error': 3}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,4,"{'missing-docstring': 1, 'import-error': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,2,"{'missing-docstring': 1, 'invalid-name': 1, 'undefined-variable': 1}",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,9,"{'missing-docstring': 2, 'import-error': 2}",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,12,"{'missing-docstring': 2, 'import-error': 1}",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,20,"{'line-too-long': 2, 'missing-docstring': 2, 'import-error': 1}",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,22,"{'missing-docstring': 1, 'import-error': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,26,"{'missing-docstring': 1, 'import-error': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,2,"{'missing-docstring': 1, 'import-error': 1, 'unused-import': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,6,"{'missing-docstring': 2, 'import-error': 1}",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,12,"{'missing-docstring': 1, 'import-error': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,25,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,6,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,3,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,5,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,14,"{'missing-docstring': 1, 'import-error': 2}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,10,"{'missing-docstring': 1, 'import-error': 2}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,15,"{'missing-docstring': 1, 'import-error': 2}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Restructured OpenAI Email Generation,Default (GPT-3.5),python,5,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max Sum Subarray Python,Default (GPT-3.5),python,14,"{'trailing-whitespace': 2, 'missing-docstring': 2}",0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get first 20 rows,Default (GPT-3.5),python,5,"{'missing-docstring': 1, 'import-error': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Get first 20 rows,Default (GPT-3.5),python,19,"{'missing-docstring': 2, 'import-error': 2}",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Python Dataclass for JSON,Web Browsing,python,26,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unicode String Literal,Default (GPT-3.5),python,14,"{'missing-docstring': 1, 'invalid-name': 2}",0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unicode String Literal,Default (GPT-3.5),python,10,"{'missing-docstring': 1, 'invalid-name': 1}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Check Jira Create Permissions,Default (GPT-3.5),python,4,"{'missing-docstring': 1, 'import-error': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Check Jira Create Permissions,Default (GPT-3.5),python,6,"{'missing-docstring': 1, 'invalid-name': 2, 'undefined-variable': 1}",0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Check Jira Create Permissions,Default (GPT-3.5),python,25,"{'missing-docstring': 1, 'invalid-name': 3}",0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Check Jira Create Permissions,Default (GPT-3.5),python,26,"{'missing-docstring': 1, 'invalid-name': 3}",0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Check Jira Create Permissions,Default (GPT-3.5),python,25,"{'missing-docstring': 1, 'invalid-name': 3}",0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Categorization AI Options,GPT-4,python,5,"{'missing-docstring': 1, 'pointless-statement': 1}",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Improving File Splitting Models,GPT-4,python,6,"{'missing-docstring': 1, 'invalid-name': 3, 'undefined-variable': 3}",0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creating AI Library Readme,Default (GPT-3.5),python,7,"{'missing-docstring': 1, 'import-error': 1, 'invalid-name': 1}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Get Middle of Screen,Advanced Data Analysis,python,12,"{'missing-docstring': 2, 'import-error': 1, 'redefined-outer-name': 2}",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Deep Copy in Python.,GPT-4,python,11,"{'missing-docstring': 1, 'invalid-name': 1}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fixing Type Hints,Advanced Data Analysis,python,4,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python Parametrized Unit Testing,GPT-4,python,8,{'missing-docstring': 2},0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Type Hinting and Cast,Advanced Data Analysis,python,2,"{'missing-docstring': 1, 'undefined-variable': 4}",0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Type Hinting and Cast,Advanced Data Analysis,python,8,"{'missing-docstring': 5, 'invalid-name': 2, 'blacklisted-name': 2, 'undefined-variable': 2, 'pointless-statement': 2, 'no-self-use': 2, 'too-few-public-methods': 2}",0,0,2,0,0,0,0,0,0,5,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Type Hinting and Cast,Advanced Data Analysis,python,3,"{'missing-docstring': 2, 'blacklisted-name': 1, 'undefined-variable': 2}",0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Custom Tensor Indexing,Advanced Data Analysis,python,40,{'syntax-error': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Custom Tensor Indexing,Advanced Data Analysis,python,2,"{'line-too-long': 1, 'missing-docstring': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Group DataFrame by Date,Default (GPT-3.5),python,24,"{'trailing-whitespace': 3, 'missing-docstring': 1, 'undefined-variable': 1}",0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python Enums Example,Advanced Data Analysis,python,21,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,23,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,28,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,32,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,32,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,37,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,47,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,63,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,12,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,15,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,14,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,18,"{'missing-docstring': 1, 'undefined-variable': 1}",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,15,"{'missing-docstring': 1, 'undefined-variable': 1}",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,74,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,20,"{'line-too-long': 1, 'missing-docstring': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rename Go files to snake case,Default (GPT-3.5),python,27,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Detect StreamElements Account ID or Twitch Loginname,Default (GPT-3.5),python,23,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stream Multiple WAV Chunks,GPT-4,python,20,{'syntax-error': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Stream Multiple WAV Chunks,GPT-4,python,14,"{'missing-docstring': 1, 'import-error': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Get exec() result in Python,GPT-4,python,10,"{'missing-docstring': 1, 'invalid-name': 2}",0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Set Endpoint URL Globally.,Default (GPT-3.5),python,14,"{'missing-docstring': 1, 'import-error': 1, 'invalid-name': 1}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Set Endpoint URL Globally.,Default (GPT-3.5),python,12,"{'missing-docstring': 1, 'import-error': 1, 'invalid-name': 1}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Set Endpoint URL Globally.,Default (GPT-3.5),python,31,"{'missing-docstring': 1, 'import-error': 1, 'invalid-name': 1}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Set Endpoint URL Globally.,Default (GPT-3.5),python,22,"{'missing-docstring': 1, 'import-error': 1, 'invalid-name': 2}",0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Set Endpoint URL Globally.,Default (GPT-3.5),python,49,"{'trailing-whitespace': 2, 'missing-docstring': 1, 'import-error': 2, 'invalid-name': 2}",0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Audio Visualizer Video Script,Default (GPT-3.5),python,45,"{'trailing-whitespace': 4, 'missing-docstring': 1, 'import-error': 1}",0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Minecraft Java Server Management,Default (GPT-3.5),python,24,"{'line-too-long': 1, 'missing-docstring': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Set Rasa App URL,GPT-4,python,9,"{'missing-docstring': 1, 'pointless-statement': 2}",0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Set Rasa App URL,GPT-4,python,4,"{'missing-docstring': 1, 'import-error': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Set Rasa App URL,GPT-4,python,9,"{'missing-docstring': 1, 'import-error': 1, 'pointless-statement': 1}",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Resolve Duplicate Resource Error,Default (GPT-3.5),python,4,{'syntax-error': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Download Farmers Market Directory,Default (GPT-3.5),python,29,"{'line-too-long': 1, 'missing-docstring': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LOTR Easter Egg Idea,GPT-4,python,3,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOTR Easter Egg Idea,GPT-4,python,3,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOTR Easter Egg Idea,GPT-4,python,5,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOTR Easter Egg Idea,GPT-4,python,3,"{'line-too-long': 1, 'missing-docstring': 1, 'undefined-variable': 1}",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LOTR Easter Egg Idea,GPT-4,python,3,"{'missing-docstring': 1, 'undefined-variable': 1}",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOTR Easter Egg Idea,GPT-4,python,3,"{'missing-docstring': 1, 'undefined-variable': 1}",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOTR Easter Egg Idea,GPT-4,python,15,"{'missing-docstring': 2, 'redefined-outer-name': 1}",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LOTR Easter Egg Idea,GPT-4,python,3,"{'missing-docstring': 1, 'undefined-variable': 1}",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scapy DNS Packet - Secret Payload,Default (GPT-3.5),python,19,"{'line-too-long': 1, 'missing-docstring': 2, 'import-error': 1, 'wildcard-import': 1, 'undefined-variable': 5, 'invalid-name': 2}",0,0,5,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
New chat,Default (GPT-3.5),python,10,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New chat,Default (GPT-3.5),python,10,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fixing 'ToolButton' TypeError,Default (GPT-3.5),python,2,"{'missing-docstring': 1, 'invalid-name': 1, 'undefined-variable': 3}",0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fixing 'ToolButton' TypeError,Default (GPT-3.5),python,8,"{'line-too-long': 1, 'missing-docstring': 2, 'undefined-variable': 1}",0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fixing 'ToolButton' TypeError,Default (GPT-3.5),python,2,"{'missing-docstring': 1, 'invalid-name': 1, 'undefined-variable': 3}",0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fixing 'ToolButton' TypeError,Default (GPT-3.5),python,2,"{'missing-docstring': 1, 'invalid-name': 1, 'undefined-variable': 3}",0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fixing 'ToolButton' TypeError,Default (GPT-3.5),python,3,"{'missing-docstring': 1, 'invalid-name': 1, 'undefined-variable': 3}",0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rapper Composer with Bip39,Default (GPT-3.5),python,16,"{'line-too-long': 1, 'missing-docstring': 2, 'undefined-variable': 1}",0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Image Inversion Error.,Default (GPT-3.5),python,6,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Image Inversion Error.,Default (GPT-3.5),python,15,"{'missing-docstring': 1, 'import-error': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Image Inversion Error.,Default (GPT-3.5),python,16,"{'missing-docstring': 1, 'import-error': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Image Inversion Error.,Default (GPT-3.5),python,21,"{'missing-docstring': 1, 'import-error': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Image Inversion Error.,Default (GPT-3.5),python,2,"{'missing-docstring': 1, 'import-error': 1, 'unused-import': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Image Inversion Error.,Default (GPT-3.5),python,2,"{'missing-docstring': 1, 'undefined-variable': 1}",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Image Inversion Error.,Default (GPT-3.5),python,11,{'syntax-error': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Image Inversion Error.,Default (GPT-3.5),python,42,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Image Inversion Error.,Default (GPT-3.5),python,2,"{'missing-docstring': 1, 'invalid-name': 1, 'undefined-variable': 1}",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Image Inversion Error.,Default (GPT-3.5),python,6,{'missing-docstring': 1},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Image Inversion Error.,Default (GPT-3.5),python,15,"{'missing-docstring': 1, 'import-error': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Image Inversion Error.,Default (GPT-3.5),python,16,"{'missing-docstring': 1, 'import-error': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
